IDN5,NM5,IDN4,NM4,IDN3,NM3,IDN2,NM2,NUTS3,NUTS3_CODE,LAU1,LAU1_CODE,LAU2,LAU2_CODE,x,y,x_long,y_lat
859346,Mástske grefty,508233,Stupava,106,Malacky,1,Bratislavský,Bratislavský kraj,SK010,Malacky,SK0106,Stupava,SK0106508233,-575624.278637781,-1267941.02411458,17.0648968566905,48.257613192006
859354,Stará Graba,508233,Stupava,106,Malacky,1,Bratislavský,Bratislavský kraj,SK010,Malacky,SK0106,Stupava,SK0106508233,-583646.361277902,-1264835.65995263,16.9531296522155,48.2780227097638
859362,Stupné,513687,Stupné,306,Považská Bystrica,3,Trenčiansky,Trenčiansky kraj,SK022,Považská Bystrica,SK0226,Stupné,SK0226513687,-465406.263151916,-1173393.93120882,18.4378971337568,49.195937450714
859371,Sučany,512648,Sučany,506,Martin,5,Žilinský,Žilinský kraj,SK031,Martin,SK0316,Sučany,SK0316512648,-426641.82751735,-1184784.23325768,18.9801927288728,49.1216994991023
859389,Sudince,518832,Sudince,605,Krupina,6,Banskobystrický,Banskobystrický kraj,SK032,Krupina,SK0325,Sudince,SK0325518832,-442364.887530397,-1285226.09788461,18.8724744853306,48.2101765722623
859397,Súdovce,518841,Súdovce,605,Krupina,6,Banskobystrický,Banskobystrický kraj,SK032,Krupina,SK0325,Súdovce,SK0325518841,-445199.718891529,-1283885.85698451,18.8330345336904,48.2202039269264
859401,Suchá Hora,510076,Suchá Hora,510,Tvrdošín,5,Žilinský,Žilinský kraj,SK031,Tvrdošín,SK031A,Suchá Hora,SK031A510076,-366373.258854274,-1162463.38018669,19.7840087583239,49.3604488253026
859435,Suchá nad Parnou,507571,Suchá nad Parnou,207,Trnava,2,Trnavský,Trnavský kraj,SK021,Trnava,SK0217,Suchá nad Parnou,SK0217507571,-543069.995543886,-1253815.01007937,17.4830468051033,48.4129324070043
859478,Sucháň,516414,Sucháň,610,Veľký Krtíš,6,Banskobystrický,Banskobystrický kraj,SK032,Veľký Krtíš,SK032A,Sucháň,SK032A516414,-415603.773412991,-1277289.23029327,19.2237914644728,48.2995244737768
859494,Suché,523135,Suché,807,Michalovce,8,Košický,Košický kraj,SK042,Michalovce,SK0427,Suché,SK0427523135,-219992.49851421,-1235889.34611298,21.8372719599591,48.7700880062207
859508,Suché Brezovo,516422,Suché Brezovo,610,Veľký Krtíš,6,Banskobystrický,Banskobystrický kraj,SK032,Veľký Krtíš,SK032A,Suché Brezovo,SK032A516422,-405546.648742207,-1277447.00128174,19.3591635379245,48.304649423333
859524,Suchohrad,508241,Suchohrad,106,Malacky,1,Bratislavský,Bratislavský kraj,SK010,Malacky,SK0106,Suchohrad,SK0106508241,-587627.9700968,-1250213.8605916,16.8793144492906,48.4051119359721
859532,Sukov,520853,Sukov,705,Medzilaborce,7,Prešovský,Prešovský kraj,SK041,Medzilaborce,SK0415,Sukov,SK0415520853,-215753.737188266,-1185845.50306178,21.8685768470334,49.2212435132781
859541,Malý Sulín,527025,Sulín,710,Stará Ľubovňa,7,Prešovský,Prešovský kraj,SK041,Stará Ľubovňa,SK041A,Sulín,SK041A527025,-294524.276063648,-1166948.94235362,20.7750077411458,49.3585536755612
859559,Veľký Sulín,527025,Sulín,710,Stará Ľubovňa,7,Prešovský,Prešovský kraj,SK041,Stará Ľubovňa,SK041A,Sulín,SK041A527025,-297112.200388397,-1166240.18934113,20.7389137042881,49.3636804005936
859583,Súľov-Hradná,517992,Súľov-Hradná,501,Bytča,5,Žilinský,Žilinský kraj,SK031,Bytča,SK0311,Súľov-Hradná,SK0311517992,-454747.706164668,-1179139.14447173,18.5900867109375,49.1523550620421
859591,Súlovce,505510,Súlovce,406,Topoľčany,4,Nitriansky,Nitriansky kraj,SK023,Topoľčany,SK0236,Súlovce,SK0236505510,-491221.416337609,-1252852.09158245,18.1797167148666,48.4641806247382
859613,Sušany,515591,Sušany,607,Poltár,6,Banskobystrický,Banskobystrický kraj,SK032,Poltár,SK0327,Sušany,SK0327515591,-364755.859243252,-1267554.82239122,19.8993448497611,48.4183212382871
859621,Sútor,515604,Sútor,609,Rimavská Sobota,6,Banskobystrický,Banskobystrický kraj,SK032,Rimavská Sobota,SK0329,Sútor,SK0329515604,-348894.085550296,-1275261.52103456,20.1196538461432,48.3581224282328
859630,Svätoplukovo,555991,Svätoplukovo,403,Nitra,4,Nitriansky,Nitriansky kraj,SK023,Nitra,SK0233,Svätoplukovo,SK0233555991,-503685.910333285,-1279104.06575463,18.0432875690275,48.219156914419
859648,Svätuš,523143,Svätuš,809,Sobrance,8,Košický,Košický kraj,SK042,Sobrance,SK0429,Svätuš,SK0429523143,-198196.979411056,-1246278.92513765,22.1385846688569,48.6839910150543
859656,Svätý Kríž,511048,Svätý Kríž,505,Liptovský Mikuláš,5,Žilinský,Žilinský kraj,SK031,Liptovský Mikuláš,SK0315,Svätý Kríž,SK0315511048,-387152.1138322,-1195903.61213587,19.5304898499054,49.0478194251042
859681,Svederník,518000,Svederník,511,Žilina,5,Žilinský,Žilinský kraj,SK031,Žilina,SK031B,Svederník,SK031B518000,-449339.302730621,-1166359.92295923,18.6498536810336,49.2708364800929
859702,Sverepec,518913,Sverepec,306,Považská Bystrica,3,Trenčiansky,Trenčiansky kraj,SK022,Považská Bystrica,SK0226,Sverepec,SK0226518913,-468836.196354339,-1185755.03409609,18.4052308042164,49.082587634399
859711,Sveržov,519839,Sveržov,701,Bardejov,7,Prešovský,Prešovský kraj,SK041,Bardejov,SK0411,Sveržov,SK0411519839,-266425.581920386,-1170508.02502551,21.163698870073,49.3393199342166
859729,Svetlice,520861,Svetlice,705,Medzilaborce,7,Prešovský,Prešovský kraj,SK041,Medzilaborce,SK0415,Svetlice,SK0415520861,-202256.315098976,-1191359.01037732,22.0564772536576,49.1762440099397
859737,Svidnička,527858,Svidnička,712,Svidník,7,Prešovský,Prešovský kraj,SK041,Svidník,SK041C,Svidnička,SK041C527858,-236884.419248597,-1166653.13653031,21.5675559143436,49.3859500833323
859745,Svidník,527106,Svidník,712,Svidník,7,Prešovský,Prešovský kraj,SK041,Svidník,SK041C,Svidník,SK041C527106,-236871.428524422,-1175356.80611324,21.5728297665032,49.3077697533061
859851,Svinia,525171,Svinia,707,Prešov,7,Prešovský,Prešovský kraj,SK041,Prešov,SK0417,Svinia,SK0417525171,-272029.747804678,-1205435.00717891,21.110006962848,49.0231950008128
859877,Svinica,522040,Svinica,806,Košice - okolie,8,Košický,Košický kraj,SK042,Košice - okolie,SK0426,Svinica,SK0426522040,-245793.991765406,-1239976.97883317,21.4889996072003,48.7237658319502
859885,Svinice,543811,Svinice,811,Trebišov,8,Košický,Košický kraj,SK042,Trebišov,SK042B,Svinice,SK042B543811,-217904.650606736,-1272146.23028005,21.8846259675315,48.4449867581336
859907,Svinná,506532,Svinná,309,Trenčín,3,Trenčiansky,Trenčiansky kraj,SK022,Trenčín,SK0229,Svinná,SK0229506532,-489493.428898612,-1216880.18053931,18.1606197337129,48.7878187357025
859923,Svit,523925,Svit,706,Poprad,7,Prešovský,Prešovský kraj,SK041,Poprad,SK0416,Svit,SK0416523925,-338523.166653135,-1197784.86092832,20.1961135272714,49.0592891078695
859940,Maďarský Svodín,503568,Svodín,404,Nové Zámky,4,Nitriansky,Nitriansky kraj,SK023,Nové Zámky,SK0234,Svodín,SK0234503568,-472589.563118949,-1317937.74418749,18.5035202031204,47.895124613269
859966,Svodov,502987,Želiezovce,402,Levice,4,Nitriansky,Nitriansky kraj,SK023,Levice,SK0232,Želiezovce,SK0232502987,-461300.00576094,-1298725.77963739,18.6332186800786,48.0756337081055
859974,Svrbice,556238,Svrbice,406,Topoľčany,4,Nitriansky,Nitriansky kraj,SK023,Topoľčany,SK0236,Svrbice,SK0236556238,-513447.89922792,-1244554.51439082,17.8701868940906,48.5207434876478
860018,Svrčinovec,509493,Svrčinovec,502,Čadca,5,Žilinský,Žilinský kraj,SK031,Čadca,SK0312,Svrčinovec,SK0312509493,-437317.023614564,-1143708.09475683,18.7900033863007,49.4824965042002
860123,Tornaľa,515612,Tornaľa,608,Revúca,6,Banskobystrický,Banskobystrický kraj,SK032,Revúca,SK0328,Tornaľa,SK0328515612,-329106.484292532,-1268043.66358686,20.380587015596,48.4335639399122
860131,Železné,515612,Tornaľa,608,Revúca,6,Banskobystrický,Banskobystrický kraj,SK032,Revúca,SK0328,Tornaľa,SK0328515612,-326410.855257642,-1268264.61837327,20.4171309161013,48.4329824342824
860158,Šahy,502782,Šahy,402,Levice,4,Nitriansky,Nitriansky kraj,SK023,Levice,SK0232,Šahy,SK0232502782,-438080.654277102,-1300461.79488635,18.9457031645739,48.0765373377861
860174,Šajdíkove Humence,504882,Šajdíkove Humence,205,Senica,2,Trnavský,Trnavský kraj,SK021,Senica,SK0215,Šajdíkove Humence,SK0215504882,-554738.313778087,-1225976.85203145,17.2891325907648,48.6518984907779
860182,Šaľa,504025,Šaľa,405,Šaľa,4,Nitriansky,Nitriansky kraj,SK023,Šaľa,SK0235,Šaľa,SK0235504025,-515763.947357971,-1286918.952749,17.8909436005188,48.1394213442376
860301,Šalgočka,504033,Šalgočka,202,Galanta,2,Trnavský,Trnavský kraj,SK021,Galanta,SK0212,Šalgočka,SK0212504033,-518817.819353335,-1263834.96453816,17.8216896871717,48.3436634356714
860310,Šalgovce,505536,Šalgovce,406,Topoľčany,4,Nitriansky,Nitriansky kraj,SK023,Topoľčany,SK0236,Šalgovce,SK0236505536,-511627.710132344,-1243437.1483551,17.8933567635684,48.5322366135133
860328,Šalgovík,524140,Prešov,707,Prešov,7,Prešovský,Prešovský kraj,SK041,Prešov,SK0417,Prešov,SK0417524140,-258062.099200483,-1208924.97010158,21.3029883230944,48.9977868130539
860344,Šalov,502791,Šalov,402,Levice,4,Nitriansky,Nitriansky kraj,SK023,Levice,SK0232,Šalov,SK0232502791,-455444.238171513,-1306127.18117589,18.7194786640341,48.0135130623401
860361,Šambron,527033,Šambron,710,Stará Ľubovňa,7,Prešovský,Prešovský kraj,SK041,Stará Ľubovňa,SK041A,Šambron,SK041A527033,-297520.071637776,-1182085.73257105,20.7449355165225,49.2212106956278
860379,Čilistov,501905,Šamorín,201,Dunajská Streda,2,Trnavský,Trnavský kraj,SK021,Dunajská Streda,SK0211,Šamorín,SK0211501905,-559877.990346237,-1298002.74112162,17.3156749404539,48.0027427464594
860387,Šamorín,501905,Šamorín,201,Dunajská Streda,2,Trnavský,Trnavský kraj,SK021,Dunajská Streda,SK0211,Šamorín,SK0211501905,-561549.861653253,-1295385.75212274,17.2899266037734,48.0246856201377
860417,Šamudovce,523151,Šamudovce,807,Michalovce,8,Košický,Košický kraj,SK042,Michalovce,SK0427,Šamudovce,SK0427523151,-217259.622088552,-1243107.8181451,21.8782097217021,48.706173643757
860433,Šandal,527866,Šandal,711,Stropkov,7,Prešovský,Prešovský kraj,SK041,Stropkov,SK041B,Šandal,SK041B527866,-234226.953645454,-1188732.67248089,21.6168744424343,49.1886111209967
860441,Šarbov,527874,Šarbov,712,Svidník,7,Prešovský,Prešovský kraj,SK041,Svidník,SK041C,Šarbov,SK041C527874,-232594.909795696,-1161987.77622297,21.6238933868322,49.4294864916684
860468,Lipníky,559971,Lipníky,707,Prešov,7,Prešovský,Prešovský kraj,SK041,Prešov,SK0417,Lipníky,SK0417559971,-249770.648070325,-1203637.56157507,21.4129685736235,49.0486628600544
860476,Šarišská Poruba,525189,Šarišská Poruba,707,Prešov,7,Prešovský,Prešovský kraj,SK041,Prešov,SK0417,Šarišská Poruba,SK0417525189,-251052.559067009,-1205091.35688232,21.3963406097128,49.0350876487599
860484,Šarišská Trstená,525197,Šarišská Trstená,707,Prešov,7,Prešovský,Prešovský kraj,SK041,Prešov,SK0417,Šarišská Trstená,SK0417525197,-251552.660573737,-1199688.5297914,21.3861863226375,49.0834205394356
860492,Šarišské Bohdanovce,525201,Šarišské Bohdanovce,707,Prešov,7,Prešovský,Prešovský kraj,SK041,Prešov,SK0417,Šarišské Bohdanovce,SK0417525201,-257643.709602159,-1225412.23665073,21.3190260304319,48.8498511023482
860506,Šarišské Čierne,519847,Šarišské Čierne,701,Bardejov,7,Prešovský,Prešovský kraj,SK041,Bardejov,SK0411,Šarišské Čierne,SK0411519847,-250393.043421715,-1170962.62340955,21.3843636111517,49.3419247983576
860514,Šarišské Dravce,525219,Šarišské Dravce,708,Sabinov,7,Prešovský,Prešovský kraj,SK041,Sabinov,SK0418,Šarišské Dravce,SK0418525219,-290003.925566242,-1186282.43543082,20.8509670836422,49.1870824327552
860522,Šarišské Jastrabie,527041,Šarišské Jastrabie,710,Stará Ľubovňa,7,Prešovský,Prešovský kraj,SK041,Stará Ľubovňa,SK041A,Šarišské Jastrabie,SK041A527041,-283691.806763578,-1180112.23476662,20.933142531391,49.2454076483615
860549,Šarišské Lužianky,524654,Kojatice,707,Prešov,7,Prešovský,Prešovský kraj,SK041,Prešov,SK0417,Kojatice,SK0417524654,-271398.197550675,-1209428.77331185,21.1212756772241,48.9875984111264
860557,Šarišské Michaľany,525235,Šarišské Michaľany,708,Sabinov,7,Prešovský,Prešovský kraj,SK041,Sabinov,SK0418,Šarišské Michaľany,SK0418525235,-269150.28164448,-1200068.55378781,21.1458057901906,49.0726470403031
860565,Šarišské Sokolovce,525243,Šarišské Sokolovce,708,Sabinov,7,Prešovský,Prešovský kraj,SK041,Sabinov,SK0418,Šarišské Sokolovce,SK0418525243,-267871.865576798,-1193975.31288458,21.1592885478803,49.1279269835611
860573,Šarišský Štiavnik,527882,Šarišský Štiavnik,712,Svidník,7,Prešovský,Prešovský kraj,SK041,Svidník,SK041C,Šarišský Štiavnik,SK041C527882,-237924.669340247,-1185678.2955502,21.5644080649885,49.2146449983378
860581,Šarkan,503576,Šarkan,404,Nové Zámky,4,Nitriansky,Nitriansky kraj,SK023,Nové Zámky,SK0234,Šarkan,SK0234503576,-468909.82673982,-1323004.46268275,18.5581120858323,47.8524317012873
860603,Malé Šarovce,502804,Šarovce,402,Levice,4,Nitriansky,Nitriansky kraj,SK023,Levice,SK0232,Šarovce,SK0232502804,-462458.126714773,-1295170.42672305,18.6138553141969,48.106660585882
860611,Veľké Šarovce,502804,Šarovce,402,Levice,4,Nitriansky,Nitriansky kraj,SK023,Levice,SK0232,Šarovce,SK0232502804,-461330.069041884,-1296829.52468342,18.6307568934413,48.0926103811356
860620,Veselá,502804,Šarovce,402,Levice,4,Nitriansky,Nitriansky kraj,SK023,Levice,SK0232,Šarovce,SK0232502804,-463490.189855902,-1294190.34982296,18.5989715672563,48.1146917844742
860638,Šašová,519855,Šašová,701,Bardejov,7,Prešovský,Prešovský kraj,SK041,Bardejov,SK0411,Šašová,SK0411519855,-245803.04879076,-1180543.5086235,21.4532725395217,49.2577014352236
860654,Šášovské Podhradie,516589,Žiar nad Hronom,613,Žiar nad Hronom,6,Banskobystrický,Banskobystrický kraj,SK032,Žiar nad Hronom,SK032D,Žiar nad Hronom,SK032D516589,-436331.574424181,-1245355.30202406,18.9119585229074,48.5718901662061
860671,Stráže nad Myjavou,504891,Šaštín-Stráže,205,Senica,2,Trnavský,Trnavský kraj,SK021,Senica,SK0215,Šaštín-Stráže,SK0215504891,-565121.375927137,-1224183.6698388,17.1464716336957,48.6586584384761
860689,Šaštín,504891,Šaštín-Stráže,205,Senica,2,Trnavský,Trnavský kraj,SK021,Senica,SK0215,Šaštín-Stráže,SK0215504891,-565847.025773148,-1228306.12394932,17.1422924571878,48.6211159968057
860697,Šávoľ,511854,Šávoľ,606,Lučenec,6,Banskobystrický,Banskobystrický kraj,SK032,Lučenec,SK0326,Šávoľ,SK0326511854,-369906.301753332,-1279034.38631661,19.8400067451519,48.3122923226728
860701,Šebastovce,599786,Košice-Šebastovce,805,Košice IV,8,Košický,Košický kraj,SK042,Košice IV,SK0425,Košice-Šebastovce,SK0425599786,-262588.29822546,-1246990.36342041,21.2654032986449,48.6539483899763
860719,Šebešťanová,512842,Považská Bystrica,306,Považská Bystrica,3,Trenčiansky,Trenčiansky kraj,SK022,Považská Bystrica,SK0226,Považská Bystrica,SK0226512842,-464477.308693346,-1177389.57646529,18.4551638997609,49.1608280684992
860735,Šelpice,556670,Šelpice,207,Trnava,2,Trnavský,Trnavský kraj,SK021,Trnava,SK0217,Šelpice,SK0217556670,-539820.095926608,-1252764.67388827,17.5253958772126,48.4251320730451
860743,Šemetkovce,527891,Šemetkovce,712,Svidník,7,Prešovský,Prešovský kraj,SK041,Svidník,SK041C,Šemetkovce,SK041C527891,-230028.11392244,-1174825.91981408,21.666550276322,49.3151167324017
860751,Šemša,522066,Šemša,806,Košice - okolie,8,Košický,Košický kraj,SK042,Košice - okolie,SK0426,Šemša,SK0426522066,-272802.905622396,-1243709.23683651,21.1247579512134,48.6790654161525
860760,Malé Šenkvice,508250,Šenkvice,107,Pezinok,1,Bratislavský,Bratislavský kraj,SK010,Pezinok,SK0107,Šenkvice,SK0107508250,-552807.256562197,-1266903.69298496,17.3693644288038,48.2873031908111
860778,Veľké Šenkvice,508250,Šenkvice,107,Pezinok,1,Bratislavský,Bratislavský kraj,SK010,Pezinok,SK0107,Šenkvice,SK0107508250,-554341.422690443,-1266383.29391318,17.3481041915602,48.2906144409504
860786,Šiatorská Bukovinka,511862,Šiatorská Bukovinka,606,Lučenec,6,Banskobystrický,Banskobystrický kraj,SK032,Lučenec,SK0326,Šiatorská Bukovinka,SK0326511862,-371562.962400253,-1293670.8263231,19.8305954267601,48.1799617993787
860816,Šiba,519863,Šiba,701,Bardejov,7,Prešovský,Prešovský kraj,SK041,Bardejov,SK0411,Šiba,SK0411519863,-264254.921979701,-1183195.58366607,21.2017992035885,49.2262967670128
860824,Šíd,511871,Šíd,606,Lučenec,6,Banskobystrický,Banskobystrický kraj,SK032,Lučenec,SK0326,Šíd,SK0326511871,-367224.250956721,-1283739.36120575,19.880191759828,48.2716302158921
860832,Šimonovce,515621,Šimonovce,609,Rimavská Sobota,6,Banskobystrický,Banskobystrický kraj,SK032,Rimavská Sobota,SK0329,Šimonovce,SK0329515621,-349321.470727994,-1284075.41618921,20.1212070562191,48.2787641925963
860841,Šindliar,525251,Šindliar,707,Prešov,7,Prešovský,Prešovský kraj,SK041,Prešov,SK0417,Šindliar,SK0417525251,-285508.679556015,-1203498.80067347,20.9245917995303,49.0345530370166
860859,Šintava,504041,Šintava,202,Galanta,2,Trnavský,Trnavský kraj,SK021,Galanta,SK0212,Šintava,SK0212504041,-522771.491981481,-1270106.38695135,17.7763744717355,48.2842345742478
860867,Horné Šipice,518425,Hontianske Tesáre,605,Krupina,6,Banskobystrický,Banskobystrický kraj,SK032,Krupina,SK0325,Hontianske Tesáre,SK0325518425,-437698.507434775,-1282411.52950559,18.9321619516342,48.2386627895876
860875,Dolné Šipice,518425,Hontianske Tesáre,605,Krupina,6,Banskobystrický,Banskobystrický kraj,SK032,Krupina,SK0325,Hontianske Tesáre,SK0325518425,-438863.707657197,-1283994.48874584,18.9181662031336,48.2236602813559
860883,Šípkov,505544,Šípkov,301,Bánovce nad Bebravou,3,Trenčiansky,Trenčiansky kraj,SK022,Bánovce nad Bebravou,SK0221,Šípkov,SK0221505544,-478747.56105994,-1209745.04381774,18.298054992673,48.8600794927167
860905,Šípkové,558397,Šípkové,204,Piešťany,2,Trnavský,Trnavský kraj,SK021,Piešťany,SK0214,Šípkové,SK0214558397,-523322.64576852,-1227846.66463789,17.7160595366834,48.6622047524181
860913,Širákov,516431,Širákov,610,Veľký Krtíš,6,Banskobystrický,Banskobystrický kraj,SK032,Veľký Krtíš,SK032A,Širákov,SK032A516431,-420687.776561222,-1292764.23750797,19.1708600588807,48.15735890861
860921,Širkovce,515639,Širkovce,609,Rimavská Sobota,6,Banskobystrický,Banskobystrický kraj,SK032,Rimavská Sobota,SK0329,Širkovce,SK0329515639,-351681.269258851,-1283448.50771789,20.0889488273659,48.2830827753747
860948,Široké,525260,Široké,707,Prešov,7,Prešovský,Prešovský kraj,SK041,Prešov,SK0417,Široké,SK0417525260,-286068.371576671,-1206967.6536779,20.9193684840432,49.0031430548367
860972,Šišov,505552,Šišov,301,Bánovce nad Bebravou,3,Trenčiansky,Trenčiansky kraj,SK022,Bánovce nad Bebravou,SK0221,Šišov,SK0221505552,-489357.903509808,-1231245.87797931,18.1794411034015,48.6592180657527
860981,Šivetice,526304,Šivetice,608,Revúca,6,Banskobystrický,Banskobystrický kraj,SK032,Revúca,SK0328,Šivetice,SK0328526304,-336394.143057525,-1252059.92181736,20.2694052343144,48.5732146016279
860999,Šmigovec,520870,Šmigovec,709,Snina,7,Prešovský,Prešovský kraj,SK041,Snina,SK0419,Šmigovec,SK0419520870,-184428.7634229,-1223392.79421094,22.3152736825762,48.8938956111346
